noiseA,noiseB,noiseC,noiseD,u1,u2,u3,u4,u5,u6,v1,v2,v3,v4,v5,v6,velA,velB,velC
0.7927367954582780,0.972055649798277,0.5127836518976320,0.27859230726768500,-1.4344807394975700,-1.214821153186200,6.146107054533310,-9.803574664679830,6.3873704531673200,3.1967373334190700,-1.6442986003378200,-1.1370584646651600,0.35292701311976200,-1.3273238053126300,0.21588754444746500,10.800779148661900,0.48850624023673900,1.0990131952140800,0.3357740995971250
0.6009585872519610,0.895390265175072,0.6250920222128780,0.6711050271729870,-0.8565927773651840,-0.363168622681222,4.130769001365630,-8.151129826877840,7.311519019361100,4.703300620089740,-1.590510081668340,-1.4031644080459300,4.135530716358430,-2.1172254818093300,-0.16920470676075800,8.03007396822995,1.0731765354809300,1.117329900024340,0.4586355765860520
0.7274364880562520,0.7794181498151200,0.2997861312422770,0.6827632539967350,-2.117554839906910,-1.7621163377630800,3.129371864202850,-2.4966581099061400,6.184567849879240,5.537704956639260,-1.8135856130281200,-0.703439657901104,6.452034167283910,-4.705242715205920,-0.0016025170904340200,13.607828113082700,1.1756873459289500,0.34417125859830700,0.3427520714374230
0.7128478431823510,1.0091651043960100,0.24300177964257900,0.23162020244258500,-0.7332233179031790,-0.8903967734937070,4.319189986932650,-2.9262693858669200,7.213151852048950,2.8257476311237900,-1.907786639994370,-1.2708010881638700,-0.8370872719828640,-3.084197081015840,-0.27282108799303800,11.436116661237300,0.7883663569088410,1.108954745841040,0.7260724709215870
0.7527466089731480,0.920606664871451,0.6355826624066230,0.2207008795634510,-1.6150643377864800,-0.9414120370623250,6.043984623384500,-7.141214136775470,6.342240189414310,4.68198144485061,-1.3518079401813300,-1.1326050762531400,0.7212737335003840,-2.316771990709240,-0.8974056984077540,11.734897499675000,0.985352719082908,1.1047164689574000,0.15979531370730300
0.7357535612960570,1.0854902446027000,0.36058700337858700,0.555834705042195,-2.0974184807087900,-1.950884236964370,3.645172973499730,-6.469573094171880,7.25205124752748,3.4367599630202200,-1.1968726040138200,-0.6772472096838690,0.7101081185186170,-4.598955889780430,0.05955791763118940,6.3782832335613200,0.9344551099099560,1.0343482186984300,0.4721111182980170
0.47883295427065800,0.9702447688170170,0.6600862623863650,0.3764138402720550,-2.4627356949292900,-0.518012203978614,4.547375469445690,-9.935498893590240,7.316691727566080,6.71138373335706,-1.8971101911590300,-1.4273541737330500,1.7878410066702200,-1.0802762583009700,0.04442191300852410,6.639376174886510,0.7804798010445460,0.7199861995192690,0.30551733341256900
0.589349961525708,1.0293173962295700,0.48602237379282200,0.6891937638806940,-1.3648215003035700,-1.3887114446473000,4.280048898276640,-5.1963364688222800,7.7925712443697600,5.223459403740310,-1.4677827568474000,-1.0242671207492900,1.3811718720315900,-3.4893693588638200,-0.3414484889427780,9.62696239523354,0.926855502046526,0.8426858433740530,0.7887439533261700
0.5919681396137490,0.9927062631202910,0.5747600712301880,0.5125422015253690,-2.1603143104718300,-1.6550217811770900,3.0557323632605800,-4.74545288273776,7.070502691169150,5.021716055192190,-1.8822541037745900,-0.8779175026285920,0.8349716202261860,-3.5089237469087200,-0.29569137613624500,8.214108847000150,0.93755746953924,0.6088254109664970,0.3912995062357110
0.7664004752129100,0.951586755178791,0.4696073170869180,0.39923295048775800,-1.5927763827901900,-1.2083945126342800,7.405813328686460,-8.025469198274250,6.986793886692330,7.592961431407750,-1.6587655380148000,-1.0152602239738400,-1.9520912427820000,-1.9544291165047200,-0.39308772720924000,7.716488859928590,0.9438059260282410,1.0367947456014000,0.7043752404691820
0.6618853490592620,0.9532459804623990,0.39405563802442200,0.5241142289887820,-2.02762593919868,-1.3774272009154200,8.191323753370250,-10.17560353770880,6.877032798482630,3.254480271767600,-1.7405455479489600,-1.0639746569467400,-3.213774915714430,-1.2076237851583600,-0.8158559734845530,11.688004556445500,0.697268098019331,1.0219939769628500,0.1009970914876370
0.7063502953220950,1.0895168047438600,0.6124116458202540,0.3960289112502870,-1.8480139865364000,-0.957334935839843,4.303391719887960,-6.898073504872000,7.315813873567300,5.99959484388611,-1.887712510171500,-1.1651319543348000,0.06760254447784080,-2.2265988697777400,-0.6426898407954510,13.207871423555800,0.8797416635192410,0.9321591655736210,0.5671425387379870
0.733981236998891,0.8850340553865700,0.6785733261812810,0.25643464595224600,-1.703654577503070,-1.3629398514434700,8.557482409302710,-4.941092374588290,6.148925156445230,4.6402060361673000,-1.2902184597562600,-1.090702701296890,-3.271060817919120,-3.010943476556320,0.1628988011314360,10.31112808415480,0.7184978550481820,1.1830626916022400,0.062283739334961200
0.7831446040811290,0.9164158171780920,0.29324385993222200,0.5350325465078890,-2.266421755804090,-2.1295176463103100,5.780101480815370,-6.554706170569570,6.17970984005729,3.82658638535763,-1.4093556343747900,-0.931170785434347,0.8594740506666630,-3.1442115765352800,-0.09737658089934740,7.702313057024880,0.3171506089407710,1.1258195082138400,0.4528230383943590
0.6322317112529520,0.772600517281636,0.447101330001839,0.5877913972515010,-2.0980688037802200,-2.048483610269730,8.550139116070010,-9.10426159652634,6.045104238174400,2.588719621296020,-1.3785582786307500,-0.6104435749462540,-1.7534237887709100,-2.3281185942974600,0.06718239546477150,9.849628981265840,0.9614555272868780,0.676230911605455,0.3836734961857010
0.7876299287030590,0.8543234617155530,0.3330804459914630,0.3162427786677530,-2.3364444151498500,-1.8669122131135500,8.72650959002314,-10.121823292442800,6.248854709379410,7.218190572757750,-1.4694354117068200,-0.8581380208582710,-3.391707186973000,-1.0831980612735700,0.38623462268558200,6.945217874201690,0.41863454334754200,0.9861272294471920,0.47191836974139900
0.6885057119939970,0.9104361715751980,0.43424429240550900,0.28013185184579200,-2.409366342346570,-1.3867381879789500,6.237443899628420,-3.6667748236254500,6.879923292995210,2.287638734107470,-1.7987993006277700,-0.9889864517691810,0.6510875454834420,-3.857135012034390,-0.3872717904256970,9.67460315479203,0.6378556511851510,0.7859549668266680,0.6316019503236360
0.6937492136713930,1.0401337262343700,0.36957914032042500,0.49010886725171700,-1.3469501216087600,-0.5228275475687900,3.707997724658980,-8.033659143385690,7.239194984301280,6.6628755380329100,-1.477801217547490,-1.3733355639205400,2.417956871069330,-2.1360556039837100,0.2196627890144830,9.144053712857280,0.8310553083820790,0.8673536471315540,0.45486379969890700
0.7700920100499100,0.9519010357025060,0.39574816609100900,0.37855618823940600,-0.7719242748054000,-1.4288927829747400,5.404481019919510,-9.390710590177610,7.096714842696050,5.903838775559510,-1.2632399322122500,-1.1497789371364500,-0.1953490379125310,-1.5244707811949500,-0.22779298650825300,13.03795831091350,0.8256622837531970,0.8527536357937560,0.5436045264558400
0.7004117039507110,1.0771761716976100,0.6889457713909260,0.238759564992924,-0.5783726876534560,-1.6582449405907700,3.310945413391440,-3.911938275256800,6.4556142697538200,5.080928156992330,-1.5691455991682400,-0.9508164566904600,1.8628884036345500,-3.22127074465424,0.18047843092761400,13.366887557957600,0.8930523698275870,0.8755391112750270,0.12068428256783700
0.4437343494104480,1.085337332286630,0.5296616224833620,0.5991965308495300,-2.453942900701690,-2.451190460630760,4.457217224198120,-8.849396166676790,6.782942150289150,5.467848617641220,-1.1783016994512500,-0.5033311879673260,-0.18224785199864100,-2.4104495528283400,0.37985192092005700,11.213079680621700,1.001382748161570,0.9997423333696120,0.18002595515065400
0.6956679496092780,0.9801521288125820,0.5299839832123330,0.3437131128466810,-1.6211729019582100,-1.4364546120925800,6.7762276747881700,-6.10025704724419,6.745673414785930,2.56617286224948,-1.6315516286909900,-1.0229884497698700,-1.58123608090273,-3.1402675054237800,-0.5744184088172130,13.195451681111000,0.6967572769753590,0.9034066036809760,0.37276342751239900
0.7931739917475770,1.0793021325196300,0.3037621348784360,0.3832259117548560,-1.4403676655539800,-1.9437787306306700,4.7564118155342600,-3.403899640352470,7.910423790485920,2.6905231143145200,-1.347720846742730,-1.2533998258004400,-0.03120677464926090,-3.581368698157120,0.07498791809385430,11.282703550797500,0.25900919543452100,1.1377520364972300,0.48407365620134500
0.6039362816563080,1.0044386173225000,0.4262867443059960,0.6729051794698880,-1.398075263081660,-1.266792216499470,3.4116087606446500,-9.676323788052380,7.01523448607598,5.9832473115835200,-1.4770680727352700,-1.0558249444300200,2.2768633563701900,-1.5095504979303500,-0.2950901367491200,6.4545299666572600,1.1978962123721400,0.664216326245445,0.876037741920198
0.7184635952128410,0.6852977762455870,0.512932800888037,0.4770165183162960,-0.48501970419642100,-0.36484095274610600,2.218642933990240,-7.182002859336420,6.828739128534820,4.879165314871080,-1.7733736842358600,-1.7116390122523900,9.201638715569380,-3.125976554871590,-0.32653798404243600,8.097313525946510,0.22228317874790400,1.141484897714790,0.5470893350642350
0.748682312000506,1.0040559121176500,0.566636017388997,0.6122768654136990,-1.2582843224020200,-1.4299655393665800,5.241688877414640,-4.747211776378880,7.176230002508010,4.647952247216530,-1.842346866397660,-0.9030323927883400,0.8093915274165760,-3.192934916848010,-0.41997995823066300,13.285467916793000,1.0158924915676900,0.9619539921196040,0.07864402988275090
