noiseA,noiseB,noiseC,noiseD,u1,u2,u3,u4,u5,u6,v1,v2,v3,v4,v5,v6,velA,velB,velC,distance
0.598963255611628,0.7381351728260389,0.7360909094700955,0.5030417085397387,-2.2841655009873367,-0.5438635451222222,17.365305445188472,-8.28337409125144,5.645802191019905,3.379999717962395,-1.191628810571199,-1.5177044628203904,4.412069173367181,-3.1633869647540136,-1.2887579320152154,7.438133143599766,1.0834554680368143,0.9499538167585266,0.43287233715648954,1.3800000000000003
0.7761687847525931,0.6595262218712779,0.7317466696379308,0.4557396982801178,-1.9717197907910267,-0.5530238183703475,21.38818475744216,-11.67645324190817,5.858283392268412,4.634299038359644,-1.3176496757354321,-1.743092199039382,3.172310859601546,-1.7079792100159386,-1.5750917247805072,8.299993703563073,0.7693555801232679,0.9116374904879547,0.3660744944770342,1.3599999999999999
0.7421766588061071,0.5348048983177806,0.7732468007414645,0.49222304307913983,-1.7299250516918323,-0.5091676221773747,18.64341114601114,-10.4110806085471,5.654200319963905,3.690008455277645,-1.1532887824055276,-1.966004900992849,7.078916205994162,-2.1525660003859413,-1.4475309098441966,10.77928010807743,0.985180670868947,0.6639705195686205,0.6348222082430705,1.4100000000000001
0.6180504575752184,0.6067135252464488,0.5480222515475416,0.5269613327056781,-0.926332187102038,-0.09369165701764492,22.78739595538519,-11.299334601514479,5.5930342764932,4.3512785945740164,-1.9400251038920053,-2.097975477228362,4.372784662281417,-2.939904299630119,-1.9395482612114483,10.147872908362567,0.5692140700725462,0.6542220655523577,0.32850101008125715,1.4
0.6102622966293422,0.7791028481028712,0.7795684576243939,0.7026156636772062,-2.4666732063930836,-1.301865493223215,22.06489407628696,-11.297082828931561,6.050388983703355,7.094293040829746,-1.316049290047232,-1.367562989851839,-3.6138010718522784,-1.7298419915206535,-1.9457040090679676,12.068370260724507,0.5847178272936986,1.0415019004075854,0.4233558847290486,1.41
0.633331755169815,0.2392288398688468,0.6969869509111476,0.7134197890500202,-1.0700517876343936,-0.08500366586394115,22.206547938546358,-11.913441832404235,5.902947732413268,6.039035016044847,-1.5166020583050586,-2.086451454063221,8.883129827125464,-1.0603653165878688,-1.3165886708554568,9.402027800241356,0.4184445906426171,0.6481005205464513,0.6768646023722128,1.4
0.31972948756532443,0.8907772466038697,0.746618010773258,0.6471044731623995,-2.3532538481363683,-0.6733425239283768,22.01486311933738,-7.101183052470303,5.151049183319413,3.335249375546962,-0.7280903320487031,-1.8830671489850024,6.27484809662914,-4.0121410860955375,-1.5693922160626723,9.086812683982599,0.8206293965116644,0.9047398901383055,0.3059251627042339,1.4100000000000001
0.48693104343715254,0.8638205769603314,0.7576754787611399,0.4458409221998624,-2.333978373802747,-0.7159471343136617,20.670461561436657,-10.321677358121107,5.00783664447218,3.5341821403822324,-0.7749953009170463,-2.113452460767013,6.295504990843727,-2.132543519665647,-1.4008853114544446,11.61973632740347,0.6404066775776233,0.8667886721772672,0.44911921692637985,1.3399999999999999
0.5269928375425199,0.6392921585007256,0.6681520861281075,0.39681928731474525,-1.797306505916124,-0.22987370644561755,13.742882717890522,-10.136473371393928,5.296807217001589,5.847574287756968,-1.540741717974711,-1.9664116266376346,2.829621723587209,-2.072548331014078,-1.4419530195835941,10.62307487009955,0.45744834872113127,1.0292893417674098,0.4982546815426778,1.4099999999999997
0.6216758636092734,0.6701384944939728,0.7024988629453506,0.72297047911216,-1.4525818359178169,0.10620531739319128,15.103325284932463,-6.619156082027501,6.630550395787601,6.2306424459039,-1.9480633867191621,-2.0512244268504847,4.614587461251042,-2.183360436073328,-0.5566384206571581,9.187794022500956,0.7975117996474141,0.9593065046733271,0.7737303510167985,1.39
0.7241964756879026,0.4839168141063622,0.6590190315421327,0.552418107101579,-1.5395315110223766,-0.04323324587998134,17.857115031017138,-7.035013946248608,5.983012253372907,5.380048553034445,-1.9143511900033674,-1.639645978636822,3.35787741606672,-4.170503469934095,-1.6087264409019217,9.808734887817074,0.6174554791756827,0.7763100836018593,0.38652972834881594,1.31
0.5225056830015671,0.7589394608941209,0.7153021758804354,0.6484230561382072,-2.2048137077140075,0.029641958689537985,20.680981128942243,-7.597395605570292,5.995883225114955,5.431333659751509,-1.4938977670249485,-1.8957912706903355,5.379462044047756,-6.1302776542589905,-1.281193175056935,9.002358204444691,0.4860216322132853,0.8453364994000969,0.421237709371476,1.26
0.38846585484667684,0.9978092971931292,0.7631457667593712,0.5912737002134925,-1.908755902557441,-0.45554996896779376,18.774636906700415,-10.623832774217368,6.877340444498499,5.018690617672596,-1.3859314768187492,-1.694276272360772,1.6732764413815282,-2.5504642975578906,-1.3183037391558339,8.930335356497313,1.0744214800405714,0.8838495554069368,0.5033814971950442,1.39
0.41613821836536985,0.8354313250468198,0.700279539450927,0.575215966925431,-2.2555560141803683,0.06952350308032407,18.495146063797375,-8.828283317684493,5.219955780991244,5.762022001312105,-1.328784135465472,-1.6601663699799971,5.922187483664411,-3.6925791073838568,-1.1053547184351384,10.63430392971532,0.8444403527848737,0.9730150792865978,0.5781569759860058,1.42
0.5992454120221827,0.9064303269837427,0.6889164724126715,0.2894951677371013,-1.7759366958294416,-0.226066528837657,16.204275689435576,-8.775168506938748,5.9571273440382475,5.787712576890424,-1.4071178519151573,-1.832295583783743,6.113514606055894,-3.340427797800951,-0.968511201667239,7.211247968842665,0.9029342995194672,0.8560132803120004,0.6411906123115932,1.39
0.6693107087387591,0.6947125930859888,0.7201286930410993,0.6301338455134811,-1.0736194491207822,0.22158659455165935,21.505863993839505,-8.949876343888556,6.4866231854737055,4.339703492271974,-1.8848738254224597,-1.9010154695132802,9.935368133171089,-3.9196357496223064,-1.3281137773283938,10.17146864715646,1.0435273991031406,0.6663268343722026,0.498889359177173,1.4100000000000001
0.497543610674665,0.27156605305649784,0.7778167785962352,0.5983320989253891,-0.9641374151104514,-0.10347369193289402,19.094009967363764,-5.596409987969325,6.8127644022022995,4.319109207024684,-1.603936157311963,-2.0413990710293413,3.984185910464085,-3.3352063435608343,-0.7194642877534273,8.825644634147015,1.0126652456709258,0.8872922896410878,0.6831987935766237,1.33
0.5457686433313915,0.8199000813569957,0.6882025747322644,0.7094588943750244,-1.7424391064769493,0.09687580168551373,20.142365058401847,-8.506645248487047,6.364576159025898,6.270137319792681,-1.4201504759098262,-1.961271469655715,7.717040219350172,-2.43919386312959,-1.97814511751394,10.033995824953289,0.8721657313052857,0.757981564061748,0.42288485612206844,1.42
0.5745163028185439,0.8541051985968954,0.7714342574297413,0.7016840368150759,-2.2663953686160148,-0.09918594185231422,18.98151812701328,-9.976826672866318,6.553017508668708,5.377069139033506,-1.9596285755649516,-1.6666930407601708,6.355767196393225,-2.1850691635333632,-1.1342273852159162,12.672384513316288,0.8265675240098953,0.8046064181199976,0.6241598671099109,1.3199999999999998
0.6685635245319402,0.3277783452826076,0.6923769588975314,0.30728697690289425,-1.8066547837477294,0.13792857587996518,20.149414106445416,-6.321197360190602,5.385023589442099,7.111285665045157,-1.007003792565045,-2.0515342082343624,9.342830982790593,-2.70583063956102,-1.0225925512432914,11.724907787038811,1.0605284269097526,0.8585408602530842,0.5279512004157634,1.38
0.48101735261056733,0.8309934673847396,0.708269491793958,0.2825477554365389,-0.4405792156589917,-0.7332074554710746,13.495243950631728,-11.045979193018981,5.30299829699025,7.7974864365151255,-1.4959705098681364,-2.1252336212202905,6.01122033577004,-1.9903420436746342,-1.7372371923746968,13.624221906097835,0.9006572979688733,1.0917452282935267,0.5510529869636588,1.41
0.7246180730856377,0.21543942420028855,0.6757736860280815,0.27807281951077334,-1.4341816214194878,0.24148321487511032,21.812685590465144,-6.636424694173224,6.0729798723167265,6.218686001083833,-1.6802646079684707,-2.113668839706692,7.979963237976218,-7.241434412929245,-0.525753639813838,10.348927911365738,0.39827571798712785,0.558169933873193,0.3310607713414534,1.1999999999999997
0.544449449170908,0.6798167300529433,0.4955879539135971,0.7039921408646088,-1.083851529957911,0.017959613245177586,15.05262639371641,-11.087542462439941,5.313403697253906,5.693377279357654,-1.6905405411096979,-2.156340594098661,3.8373335633133876,-3.278418352641197,-0.9291119059568962,8.621122483518594,1.0432505068057303,0.8510571156280804,0.6561237777552258,1.2799999999999998
0.7442404254961298,0.8565909328626519,0.7737843963125411,0.6968261241228924,-0.8387571750358412,-0.4603343697449077,21.517980479987344,-11.934216947395054,6.588988694158126,5.876057125940431,-1.8086381329184558,-1.8087179205160673,4.161003241821886,-2.745672935060329,-1.5314850727436018,13.707831881938656,0.962895288840911,0.6875693772365106,0.3961378506618105,1.41
0.3975010582052961,0.2717260415371357,0.6855459576299341,0.7286404610091359,-2.4659888391655045,0.13735796291456853,16.752783384072963,-9.415195096786807,5.035118022409601,3.002722854135742,-0.8228903511965909,-1.8467564485217527,8.070270343200717,-2.566917118001779,-1.8361416543463103,8.880431122268314,0.7582006390756673,1.1640865080686542,0.3618989585608664,1.2600000000000002
0.2617590725497599,0.5641616368570758,0.6505929526462745,0.7908568528256376,-1.8127165216077779,-0.2274328958302226,18.39447596644569,-8.935136006310554,5.513364225069317,5.072323921064782,-1.3381427480651618,-1.9374422923280572,-0.5113171767580424,-2.6861167441077822,-1.626408446374111,7.8584528075011075,0.8894284554612156,0.9321367503175855,0.47328353020986336,1.4100000000000001
0.6852557853827285,0.857340648666306,0.7567311327798829,0.7505593341976942,-2.0979238009598404,-0.4610518835722597,14.133035331230108,-11.74321394722525,5.359820272396787,5.53824218496528,-0.8804642673644896,-2.0345932821807735,9.346065394869575,-1.0519022991473117,-1.690111729638002,13.109670731951864,0.5730576309449388,1.1542184434778506,0.35071841209636123,1.4100000000000001
0.35612645909441426,0.8625924254953181,0.7599997267526101,0.6295446344502675,-1.1829524514017864,0.2546655474133201,20.028422953333273,-10.169132253205843,5.585671205405982,7.948590466990068,-1.5355665205138078,-2.1536699607010807,9.628085094879353,-1.230824953913313,-1.6640388609212042,7.320351220466817,0.890925391897516,0.7392863473915636,0.26167876920014355,1.2999999999999998
0.7014012809732304,0.9676697490975944,0.6981301408092637,0.6162935153435309,-1.4453105378217708,-0.06835031808256797,17.294774630506534,-11.665762619861965,5.711645250001742,7.0231616445336345,-1.551042698187467,-1.6873357784666874,4.577578173409817,-1.665014162814892,-1.4364598896509304,10.09568665885744,1.0972653158075685,0.9456377830990692,0.4935339879948565,1.35
0.20974307175198148,0.6477346243423263,0.6750875544933088,0.7580055406396657,-0.26050443560847514,0.15950191041316852,20.257448687691472,-10.200918617541433,7.219884870275003,7.870147760536006,-1.8042407857092213,-2.1895513102192887,7.630754384312817,-4.021067723507107,-0.7914295616763383,13.20558677080944,1.1564787619741406,0.6976920361374991,0.6165102768534748,1.42
0.47088805033559733,0.3872748831641052,0.7884763972176108,0.40173295631692907,-1.74117002258933,-2.460409084793267,11.787588895954249,-9.36346069844341,5.568956376489934,2.265471823844088,-1.2307795231707654,-0.884195287691649,9.534374016048309,-2.7964201637193074,-1.8262242172292897,7.182663158449749,0.8477458282591717,0.9611313114553063,0.3109028919260042,1.4100000000000001
0.7236860092178564,0.8803425383830767,0.6899495071796808,0.30977107626710787,-2.313555762746102,-1.57142220734251,14.057189377938975,-11.677138559032873,5.780621637491947,7.454344178637161,-1.1696003296114401,-1.6919211854577505,5.532124137429114,-2.4661915896210296,-1.8555687058742403,9.407545911969837,0.6560448826285681,0.8782903816129926,0.29807354989626067,1.42
0.550696344897563,0.6379332733300584,0.6734613353670231,0.2650614396220251,-1.942315388177421,-0.33937373504403684,22.12932587290559,-7.736226924476121,5.826304417852066,3.8198212942601946,-1.9327718351155225,-1.651620619528177,3.6434089465270674,-3.9198755674794947,-1.2731118544200812,11.509035201859069,0.6492159143220984,0.8469498637984589,0.49799818336636775,1.34
0.298667376356172,0.7192831504543701,0.7278978811478473,0.5950262507783364,-1.9077708884862565,-0.08826861944620162,16.826665894020273,-3.580841832206068,6.1307517851868205,6.540244826959975,-1.7918041408955845,-1.8073437311958689,1.7976204924776098,-4.007156171730117,-0.19601717698958826,8.973219141948716,1.0727915620478958,0.9556626489025498,0.6869226460255885,1.3599999999999999
0.6955442416856052,0.49244240618162777,0.6325514644232648,0.5633886039048498,-1.806379392510923,-0.7604642722923101,18.146880019958953,-11.022690304875765,5.13628108667321,5.533881613712494,-1.699147543705542,-1.8086125827677768,2.921846519473471,-2.1577101509265164,-1.6059011967241035,9.001572717032836,0.4479083277439026,1.1805212758097854,0.3877619654477879,1.3099999999999998
0.7888000476398394,0.644248349967972,0.7839602628960463,0.487912815693765,-0.9324213578233638,-0.5496300423818212,16.083336804266242,-10.675297300348046,6.502669881260897,7.159168120523767,-1.7326906804202369,-1.9449347823987464,3.711177937594785,-1.1977898962037483,-1.3549846693251901,12.268213574213776,0.4999531507622684,1.0910103203993384,0.466233849156652,1.4
0.7715317305810085,0.8318749093483105,0.6885276003231142,0.39154506390109456,-1.8214217239188617,-0.7051723817462704,19.817801361029215,-9.368281864785118,5.423361759095601,5.542997306167395,-1.1294959336524477,-2.0151782950774866,1.6952399468856427,-2.7612568783551565,-1.9251323228424102,13.38108848372472,0.6631540091354657,0.9930996056385637,0.40783321825641167,1.4
